user_type,user_typedesc,freq,period,sv,svdesc,figure,sd_value,period_month
2,Commercial,M,201702,ELEC_LOCAL,Terajoule,6555.0,,2017-02-01
1,Domestic,M,201702,ELEC_LOCAL,Terajoule,2205.0,,2017-02-01
3,Industrial,M,201702,ELEC_LOCAL,Terajoule,764.0,,2017-02-01
4,Street lighting,M,201702,ELEC_LOCAL,Terajoule,36.0,,2017-02-01
,Total,M,201702,ELEC_LOCAL,Terajoule,9559.3644,,2017-02-01
,,M,201702,ELE_EX_CHN,Terajoule,184.0,,2017-02-01
2,Commercial,M,201702,GASC_LOCAL,Terajoule,1076.0,,2017-02-01
1,Domestic,M,201702,GASC_LOCAL,Terajoule,1744.0,,2017-02-01
3,Industrial,M,201702,GASC_LOCAL,Terajoule,134.0,,2017-02-01
,Total,M,201702,GASC_LOCAL,Terajoule,2953.0,,2017-02-01
2,Commercial,M,201703,ELEC_LOCAL,Terajoule,7492.0,,2017-03-01
1,Domestic,M,201703,ELEC_LOCAL,Terajoule,2531.0,,2017-03-01
3,Industrial,M,201703,ELEC_LOCAL,Terajoule,861.0,,2017-03-01
4,Street lighting,M,201703,ELEC_LOCAL,Terajoule,33.0,,2017-03-01
,Total,M,201703,ELEC_LOCAL,Terajoule,10916.4564,,2017-03-01
,,M,201703,ELE_EX_CHN,Terajoule,234.0,,2017-03-01
2,Commercial,M,201703,GASC_LOCAL,Terajoule,987.0,,2017-03-01
1,Domestic,M,201703,GASC_LOCAL,Terajoule,1490.0,,2017-03-01
3,Industrial,M,201703,GASC_LOCAL,Terajoule,132.0,,2017-03-01
,Total,M,201703,GASC_LOCAL,Terajoule,2609.0,,2017-03-01
2,Commercial,M,201704,ELEC_LOCAL,Terajoule,7939.0,,2017-04-01
1,Domestic,M,201704,ELEC_LOCAL,Terajoule,2614.0,,2017-04-01
3,Industrial,M,201704,ELEC_LOCAL,Terajoule,868.0,,2017-04-01
4,Street lighting,M,201704,ELEC_LOCAL,Terajoule,29.0,,2017-04-01
,Total,M,201704,ELEC_LOCAL,Terajoule,11449.3104,,2017-04-01
,,M,201704,ELE_EX_CHN,Terajoule,324.0,,2017-04-01
2,Commercial,M,201704,GASC_LOCAL,Terajoule,1070.0,,2017-04-01
1,Domestic,M,201704,GASC_LOCAL,Terajoule,1546.0,,2017-04-01
3,Industrial,M,201704,GASC_LOCAL,Terajoule,143.0,,2017-04-01
,Total,M,201704,GASC_LOCAL,Terajoule,2759.0,,2017-04-01
2,Commercial,M,201705,ELEC_LOCAL,Terajoule,9336.0,,2017-05-01
1,Domestic,M,201705,ELEC_LOCAL,Terajoule,3128.0,,2017-05-01
3,Industrial,M,201705,ELEC_LOCAL,Terajoule,1021.0,,2017-05-01
4,Street lighting,M,201705,ELEC_LOCAL,Terajoule,32.0,,2017-05-01
,Total,M,201705,ELEC_LOCAL,Terajoule,13518.0936,,2017-05-01
,,M,201705,ELE_EX_CHN,Terajoule,335.0,,2017-05-01
2,Commercial,M,201705,GASC_LOCAL,Terajoule,1008.0,,2017-05-01
1,Domestic,M,201705,GASC_LOCAL,Terajoule,1216.0,,2017-05-01
3,Industrial,M,201705,GASC_LOCAL,Terajoule,137.0,,2017-05-01
,Total,M,201705,GASC_LOCAL,Terajoule,2361.0,,2017-05-01
2,Commercial,M,201706,ELEC_LOCAL,Terajoule,10183.0,,2017-06-01
1,Domestic,M,201706,ELEC_LOCAL,Terajoule,4685.0,,2017-06-01
3,Industrial,M,201706,ELEC_LOCAL,Terajoule,1073.0,,2017-06-01
4,Street lighting,M,201706,ELEC_LOCAL,Terajoule,28.0,,2017-06-01
,Total,M,201706,ELEC_LOCAL,Terajoule,15969.0,,2017-06-01
,,M,201706,ELE_EX_CHN,Terajoule,454.0,,2017-06-01
2,Commercial,M,201706,GASC_LOCAL,Terajoule,1020.0,,2017-06-01
1,Domestic,M,201706,GASC_LOCAL,Terajoule,1089.0,,2017-06-01
3,Industrial,M,201706,GASC_LOCAL,Terajoule,142.0,,2017-06-01
,Total,M,201706,GASC_LOCAL,Terajoule,2251.0,,2017-06-01
2,Commercial,M,201707,ELEC_LOCAL,Terajoule,10447.0,,2017-07-01
1,Domestic,M,201707,ELEC_LOCAL,Terajoule,4847.0,,2017-07-01
3,Industrial,M,201707,ELEC_LOCAL,Terajoule,1024.0,,2017-07-01
4,Street lighting,M,201707,ELEC_LOCAL,Terajoule,31.0,,2017-07-01
,Total,M,201707,ELEC_LOCAL,Terajoule,16349.0,,2017-07-01
,,M,201707,ELE_EX_CHN,Terajoule,616.0,,2017-07-01
2,Commercial,M,201707,GASC_LOCAL,Terajoule,975.0,,2017-07-01
1,Domestic,M,201707,GASC_LOCAL,Terajoule,932.0,,2017-07-01
3,Industrial,M,201707,GASC_LOCAL,Terajoule,113.0,,2017-07-01
,Total,M,201707,GASC_LOCAL,Terajoule,2020.0,,2017-07-01
2,Commercial,M,201708,ELEC_LOCAL,Terajoule,10423.0,,2017-08-01
1,Domestic,M,201708,ELEC_LOCAL,Terajoule,5574.0,,2017-08-01
3,Industrial,M,201708,ELEC_LOCAL,Terajoule,1055.0,,2017-08-01
4,Street lighting,M,201708,ELEC_LOCAL,Terajoule,31.0,,2017-08-01
,Total,M,201708,ELEC_LOCAL,Terajoule,17083.0,,2017-08-01
,,M,201708,ELE_EX_CHN,Terajoule,677.0,,2017-08-01
2,Commercial,M,201708,GASC_LOCAL,Terajoule,1000.0,,2017-08-01
1,Domestic,M,201708,GASC_LOCAL,Terajoule,945.0,,2017-08-01
3,Industrial,M,201708,GASC_LOCAL,Terajoule,115.0,,2017-08-01
,Total,M,201708,GASC_LOCAL,Terajoule,2059.0,,2017-08-01
2,Commercial,M,201709,ELEC_LOCAL,Terajoule,9953.0,,2017-09-01
1,Domestic,M,201709,ELEC_LOCAL,Terajoule,5244.0,,2017-09-01
3,Industrial,M,201709,ELEC_LOCAL,Terajoule,1031.0,,2017-09-01
4,Street lighting,M,201709,ELEC_LOCAL,Terajoule,31.0,,2017-09-01
,Total,M,201709,ELEC_LOCAL,Terajoule,16259.0,,2017-09-01
,,M,201709,ELE_EX_CHN,Terajoule,612.0,,2017-09-01
2,Commercial,M,201709,GASC_LOCAL,Terajoule,986.0,,2017-09-01
1,Domestic,M,201709,GASC_LOCAL,Terajoule,981.0,,2017-09-01
3,Industrial,M,201709,GASC_LOCAL,Terajoule,120.0,,2017-09-01
,Total,M,201709,GASC_LOCAL,Terajoule,2087.0,,2017-09-01
2,Commercial,M,201710,ELEC_LOCAL,Terajoule,9256.0,,2017-10-01
1,Domestic,M,201710,ELEC_LOCAL,Terajoule,3884.0,,2017-10-01
3,Industrial,M,201710,ELEC_LOCAL,Terajoule,910.0,,2017-10-01
4,Street lighting,M,201710,ELEC_LOCAL,Terajoule,36.0,,2017-10-01
,Total,M,201710,ELEC_LOCAL,Terajoule,14086.0,,2017-10-01
,,M,201710,ELE_EX_CHN,Terajoule,436.0,,2017-10-01
2,Commercial,M,201710,GASC_LOCAL,Terajoule,965.0,,2017-10-01
1,Domestic,M,201710,GASC_LOCAL,Terajoule,950.0,,2017-10-01
3,Industrial,M,201710,GASC_LOCAL,Terajoule,117.0,,2017-10-01
,Total,M,201710,GASC_LOCAL,Terajoule,2033.0,,2017-10-01
2,Commercial,M,201711,ELEC_LOCAL,Terajoule,7665.0,,2017-11-01
1,Domestic,M,201711,ELEC_LOCAL,Terajoule,2731.0,,2017-11-01
3,Industrial,M,201711,ELEC_LOCAL,Terajoule,840.0,,2017-11-01
4,Street lighting,M,201711,ELEC_LOCAL,Terajoule,34.0,,2017-11-01
,Total,M,201711,ELEC_LOCAL,Terajoule,11270.0,,2017-11-01
,,M,201711,ELE_EX_CHN,Terajoule,252.0,,2017-11-01
2,Commercial,M,201711,GASC_LOCAL,Terajoule,1029.0,,2017-11-01
1,Domestic,M,201711,GASC_LOCAL,Terajoule,1299.0,,2017-11-01
3,Industrial,M,201711,GASC_LOCAL,Terajoule,138.0,,2017-11-01
,Total,M,201711,GASC_LOCAL,Terajoule,2467.0,,2017-11-01
2,Commercial,M,201712,ELEC_LOCAL,Terajoule,7432.0,,2017-12-01
1,Domestic,M,201712,ELEC_LOCAL,Terajoule,2230.0,,2017-12-01
3,Industrial,M,201712,ELEC_LOCAL,Terajoule,906.0,,2017-12-01
4,Street lighting,M,201712,ELEC_LOCAL,Terajoule,33.0,,2017-12-01
,Total,M,201712,ELEC_LOCAL,Terajoule,10601.0,,2017-12-01
,,M,201712,ELE_EX_CHN,Terajoule,497.0,,2017-12-01
2,Commercial,M,201712,GASC_LOCAL,Terajoule,919.0,,2017-12-01
1,Domestic,M,201712,GASC_LOCAL,Terajoule,1496.0,,2017-12-01
3,Industrial,M,201712,GASC_LOCAL,Terajoule,73.0,,2017-12-01
,Total,M,201712,GASC_LOCAL,Terajoule,2488.0,,2017-12-01
2,Commercial,M,201801,ELEC_LOCAL,Terajoule,7503.0,,2018-01-01
1,Domestic,M,201801,ELEC_LOCAL,Terajoule,2592.0,,2018-01-01
3,Industrial,M,201801,ELEC_LOCAL,Terajoule,821.0,,2018-01-01
4,Street lighting,M,201801,ELEC_LOCAL,Terajoule,38.0,,2018-01-01
,Total,M,201801,ELEC_LOCAL,Terajoule,10954.0,,2018-01-01
,,M,201801,ELE_EX_CHN,Terajoule,306.0,,2018-01-01
2,Commercial,M,201801,GASC_LOCAL,Terajoule,1261.0,,2018-01-01
1,Domestic,M,201801,GASC_LOCAL,Terajoule,1748.0,,2018-01-01
3,Industrial,M,201801,GASC_LOCAL,Terajoule,197.0,,2018-01-01
,Total,M,201801,GASC_LOCAL,Terajoule,3206.0,,2018-01-01
2,Commercial,M,201802,ELEC_LOCAL,Terajoule,6372.0,,2018-02-01
1,Domestic,M,201802,ELEC_LOCAL,Terajoule,2615.0,,2018-02-01
3,Industrial,M,201802,ELEC_LOCAL,Terajoule,769.0,,2018-02-01
4,Street lighting,M,201802,ELEC_LOCAL,Terajoule,32.0,,2018-02-01
,Total,M,201802,ELEC_LOCAL,Terajoule,9787.3344,,2018-02-01
,,M,201802,ELE_EX_CHN,Terajoule,191.0,,2018-02-01
2,Commercial,M,201802,GASC_LOCAL,Terajoule,1165.0,,2018-02-01
1,Domestic,M,201802,GASC_LOCAL,Terajoule,1885.0,,2018-02-01
3,Industrial,M,201802,GASC_LOCAL,Terajoule,137.0,,2018-02-01
,Total,M,201802,GASC_LOCAL,Terajoule,3187.0,,2018-02-01
2,Commercial,M,201803,ELEC_LOCAL,Terajoule,7556.0,,2018-03-01
1,Domestic,M,201803,ELEC_LOCAL,Terajoule,2744.0,,2018-03-01
3,Industrial,M,201803,ELEC_LOCAL,Terajoule,820.0,,2018-03-01
4,Street lighting,M,201803,ELEC_LOCAL,Terajoule,31.0,,2018-03-01
,Total,M,201803,ELEC_LOCAL,Terajoule,11151.0,,2018-03-01
,,M,201803,ELE_EX_CHN,Terajoule,317.0,,2018-03-01
2,Commercial,M,201803,GASC_LOCAL,Terajoule,999.0,,2018-03-01
1,Domestic,M,201803,GASC_LOCAL,Terajoule,1435.0,,2018-03-01
3,Industrial,M,201803,GASC_LOCAL,Terajoule,126.0,,2018-03-01
,Total,M,201803,GASC_LOCAL,Terajoule,2560.0,,2018-03-01
2,Commercial,M,201804,ELEC_LOCAL,Terajoule,8152.0,,2018-04-01
1,Domestic,M,201804,ELEC_LOCAL,Terajoule,2530.0,,2018-04-01
3,Industrial,M,201804,ELEC_LOCAL,Terajoule,880.0,,2018-04-01
4,Street lighting,M,201804,ELEC_LOCAL,Terajoule,31.0,,2018-04-01
,Total,M,201804,ELEC_LOCAL,Terajoule,11593.0,,2018-04-01
,,M,201804,ELE_EX_CHN,Terajoule,450.0,,2018-04-01
2,Commercial,M,201804,GASC_LOCAL,Terajoule,1068.0,,2018-04-01
1,Domestic,M,201804,GASC_LOCAL,Terajoule,1477.0,,2018-04-01
3,Industrial,M,201804,GASC_LOCAL,Terajoule,135.0,,2018-04-01
,Total,M,201804,GASC_LOCAL,Terajoule,2680.0,,2018-04-01
2,Commercial,M,201805,ELEC_LOCAL,Terajoule,10418.0,,2018-05-01
1,Domestic,M,201805,ELEC_LOCAL,Terajoule,4067.0,,2018-05-01
3,Industrial,M,201805,ELEC_LOCAL,Terajoule,1113.0,,2018-05-01
4,Street lighting,M,201805,ELEC_LOCAL,Terajoule,29.0,,2018-05-01
,Total,M,201805,ELEC_LOCAL,Terajoule,15627.0,,2018-05-01
,,M,201805,ELE_EX_CHN,Terajoule,500.0,,2018-05-01
2,Commercial,M,201805,GASC_LOCAL,Terajoule,1016.0,,2018-05-01
1,Domestic,M,201805,GASC_LOCAL,Terajoule,1202.0,,2018-05-01
3,Industrial,M,201805,GASC_LOCAL,Terajoule,145.0,,2018-05-01
,Total,M,201805,GASC_LOCAL,Terajoule,2363.0,,2018-05-01
2,Commercial,M,201806,ELEC_LOCAL,Terajoule,10417.0,,2018-06-01
1,Domestic,M,201806,ELEC_LOCAL,Terajoule,4288.0,,2018-06-01
3,Industrial,M,201806,ELEC_LOCAL,Terajoule,1051.0,,2018-06-01
4,Street lighting,M,201806,ELEC_LOCAL,Terajoule,28.0,,2018-06-01
,Total,M,201806,ELEC_LOCAL,Terajoule,15784.0,,2018-06-01
,,M,201806,ELE_EX_CHN,Terajoule,169.0,,2018-06-01
2,Commercial,M,201806,GASC_LOCAL,Terajoule,1012.0,,2018-06-01
1,Domestic,M,201806,GASC_LOCAL,Terajoule,1006.0,,2018-06-01
3,Industrial,M,201806,GASC_LOCAL,Terajoule,145.0,,2018-06-01
,Total,M,201806,GASC_LOCAL,Terajoule,2162.0,,2018-06-01
2,Commercial,M,201807,ELEC_LOCAL,Terajoule,10334.0,,2018-07-01
1,Domestic,M,201807,ELEC_LOCAL,Terajoule,5370.0,,2018-07-01
3,Industrial,M,201807,ELEC_LOCAL,Terajoule,1013.0,,2018-07-01
4,Street lighting,M,201807,ELEC_LOCAL,Terajoule,30.0,,2018-07-01
,Total,M,201807,ELEC_LOCAL,Terajoule,16746.0,,2018-07-01
,,M,201807,ELE_EX_CHN,Terajoule,0.0,,2018-07-01
2,Commercial,M,201807,GASC_LOCAL,Terajoule,973.0,,2018-07-01
1,Domestic,M,201807,GASC_LOCAL,Terajoule,963.0,,2018-07-01
3,Industrial,M,201807,GASC_LOCAL,Terajoule,149.0,,2018-07-01
,Total,M,201807,GASC_LOCAL,Terajoule,2084.0,,2018-07-01
2,Commercial,M,201808,ELEC_LOCAL,Terajoule,10452.0,,2018-08-01
1,Domestic,M,201808,ELEC_LOCAL,Terajoule,5040.0,,2018-08-01
3,Industrial,M,201808,ELEC_LOCAL,Terajoule,1058.0,,2018-08-01
4,Street lighting,M,201808,ELEC_LOCAL,Terajoule,31.0,,2018-08-01
,Total,M,201808,ELEC_LOCAL,Terajoule,16580.0,,2018-08-01
,,M,201808,ELE_EX_CHN,Terajoule,0.0,,2018-08-01
2,Commercial,M,201808,GASC_LOCAL,Terajoule,1001.0,,2018-08-01
1,Domestic,M,201808,GASC_LOCAL,Terajoule,992.0,,2018-08-01
3,Industrial,M,201808,GASC_LOCAL,Terajoule,155.0,,2018-08-01
,Total,M,201808,GASC_LOCAL,Terajoule,2149.0,,2018-08-01
2,Commercial,M,201809,ELEC_LOCAL,Terajoule,9621.0,,2018-09-01
1,Domestic,M,201809,ELEC_LOCAL,Terajoule,4511.0,,2018-09-01
3,Industrial,M,201809,ELEC_LOCAL,Terajoule,948.0,,2018-09-01
4,Street lighting,M,201809,ELEC_LOCAL,Terajoule,29.0,,2018-09-01
,Total,M,201809,ELEC_LOCAL,Terajoule,15109.0,,2018-09-01
,,M,201809,ELE_EX_CHN,Terajoule,68.0,,2018-09-01
2,Commercial,M,201809,GASC_LOCAL,Terajoule,993.0,,2018-09-01
1,Domestic,M,201809,GASC_LOCAL,Terajoule,1034.0,,2018-09-01
3,Industrial,M,201809,GASC_LOCAL,Terajoule,147.0,,2018-09-01
,Total,M,201809,GASC_LOCAL,Terajoule,2174.0,,2018-09-01
2,Commercial,M,201810,ELEC_LOCAL,Terajoule,8790.0,,2018-10-01
1,Domestic,M,201810,ELEC_LOCAL,Terajoule,3315.0,,2018-10-01
3,Industrial,M,201810,ELEC_LOCAL,Terajoule,874.0,,2018-10-01
4,Street lighting,M,201810,ELEC_LOCAL,Terajoule,35.0,,2018-10-01
,Total,M,201810,ELEC_LOCAL,Terajoule,13014.0,,2018-10-01
,,M,201810,ELE_EX_CHN,Terajoule,0.0,,2018-10-01
2,Commercial,M,201810,GASC_LOCAL,Terajoule,964.0,,2018-10-01
1,Domestic,M,201810,GASC_LOCAL,Terajoule,1035.0,,2018-10-01
3,Industrial,M,201810,GASC_LOCAL,Terajoule,134.0,,2018-10-01
,Total,M,201810,GASC_LOCAL,Terajoule,2133.0,,2018-10-01
2,Commercial,M,201811,ELEC_LOCAL,Terajoule,8164.0,,2018-11-01
1,Domestic,M,201811,ELEC_LOCAL,Terajoule,2627.0,,2018-11-01
3,Industrial,M,201811,ELEC_LOCAL,Terajoule,864.0,,2018-11-01
4,Street lighting,M,201811,ELEC_LOCAL,Terajoule,33.0,,2018-11-01
,Total,M,201811,ELEC_LOCAL,Terajoule,11688.0,,2018-11-01
,,M,201811,ELE_EX_CHN,Terajoule,0.0,,2018-11-01
2,Commercial,M,201811,GASC_LOCAL,Terajoule,1033.0,,2018-11-01
1,Domestic,M,201811,GASC_LOCAL,Terajoule,1273.0,,2018-11-01
3,Industrial,M,201811,GASC_LOCAL,Terajoule,137.0,,2018-11-01
,Total,M,201811,GASC_LOCAL,Terajoule,2443.0,,2018-11-01
2,Commercial,M,201812,ELEC_LOCAL,Terajoule,7911.0,,2018-12-01
1,Domestic,M,201812,ELEC_LOCAL,Terajoule,2266.0,,2018-12-01
3,Industrial,M,201812,ELEC_LOCAL,Terajoule,871.0,,2018-12-01
4,Street lighting,M,201812,ELEC_LOCAL,Terajoule,34.0,,2018-12-01
,Total,M,201812,ELEC_LOCAL,Terajoule,11082.0,,2018-12-01
,,M,201812,ELE_EX_CHN,Terajoule,0.0,,2018-12-01
2,Commercial,M,201812,GASC_LOCAL,Terajoule,882.0,,2018-12-01
1,Domestic,M,201812,GASC_LOCAL,Terajoule,1416.0,,2018-12-01
3,Industrial,M,201812,GASC_LOCAL,Terajoule,111.0,,2018-12-01
,Total,M,201812,GASC_LOCAL,Terajoule,2409.0,,2018-12-01
2,Commercial,M,201901,ELEC_LOCAL,Terajoule,7693.0,,2019-01-01
1,Domestic,M,201901,ELEC_LOCAL,Terajoule,2472.0,,2019-01-01
3,Industrial,M,201901,ELEC_LOCAL,Terajoule,832.0,,2019-01-01
4,Street lighting,M,201901,ELEC_LOCAL,Terajoule,35.0,,2019-01-01
,Total,M,201901,ELEC_LOCAL,Terajoule,11032.0,,2019-01-01
,,M,201901,ELE_EX_CHN,Terajoule,0.0,,2019-01-01
2,Commercial,M,201901,GASC_LOCAL,Terajoule,1255.0,,2019-01-01
1,Domestic,M,201901,GASC_LOCAL,Terajoule,1712.0,,2019-01-01
3,Industrial,M,201901,GASC_LOCAL,Terajoule,178.0,,2019-01-01
,Total,M,201901,GASC_LOCAL,Terajoule,3144.0,,2019-01-01
2,Commercial,M,201902,ELEC_LOCAL,Terajoule,6783.0,,2019-02-01
1,Domestic,M,201902,ELEC_LOCAL,Terajoule,2271.0,,2019-02-01
3,Industrial,M,201902,ELEC_LOCAL,Terajoule,743.0,,2019-02-01
4,Street lighting,M,201902,ELEC_LOCAL,Terajoule,31.0,,2019-02-01
,Total,M,201902,ELEC_LOCAL,Terajoule,9828.0,,2019-02-01
,,M,201902,ELE_EX_CHN,Terajoule,0.0,,2019-02-01
2,Commercial,M,201902,GASC_LOCAL,Terajoule,1098.0,,2019-02-01
1,Domestic,M,201902,GASC_LOCAL,Terajoule,1686.0,,2019-02-01
3,Industrial,M,201902,GASC_LOCAL,Terajoule,141.0,,2019-02-01
,Total,M,201902,GASC_LOCAL,Terajoule,2925.0,,2019-02-01
2,Commercial,M,201903,ELEC_LOCAL,Terajoule,8096.0,,2019-03-01
1,Domestic,M,201903,ELEC_LOCAL,Terajoule,2551.0,,2019-03-01
3,Industrial,M,201903,ELEC_LOCAL,Terajoule,827.0,,2019-03-01
4,Street lighting,M,201903,ELEC_LOCAL,Terajoule,31.0,,2019-03-01
,Total,M,201903,ELEC_LOCAL,Terajoule,11505.0,,2019-03-01
,,M,201903,ELE_EX_CHN,Terajoule,0.0,,2019-03-01
2,Commercial,M,201903,GASC_LOCAL,Terajoule,958.0,,2019-03-01
1,Domestic,M,201903,GASC_LOCAL,Terajoule,1353.0,,2019-03-01
3,Industrial,M,201903,GASC_LOCAL,Terajoule,140.0,,2019-03-01
,Total,M,201903,GASC_LOCAL,Terajoule,2451.0,,2019-03-01
2,Commercial,M,201904,ELEC_LOCAL,Terajoule,8745.0,,2019-04-01
1,Domestic,M,201904,ELEC_LOCAL,Terajoule,2862.0,,2019-04-01
3,Industrial,M,201904,ELEC_LOCAL,Terajoule,921.0,,2019-04-01
4,Street lighting,M,201904,ELEC_LOCAL,Terajoule,31.0,,2019-04-01
,Total,M,201904,ELEC_LOCAL,Terajoule,12560.0,,2019-04-01
,,M,201904,ELE_EX_CHN,Terajoule,0.0,,2019-04-01
2,Commercial,M,201904,GASC_LOCAL,Terajoule,1051.0,,2019-04-01
1,Domestic,M,201904,GASC_LOCAL,Terajoule,1456.0,,2019-04-01
3,Industrial,M,201904,GASC_LOCAL,Terajoule,156.0,,2019-04-01
,Total,M,201904,GASC_LOCAL,Terajoule,2663.0,,2019-04-01
2,Commercial,M,201905,ELEC_LOCAL,Terajoule,9660.0,,2019-05-01
1,Domestic,M,201905,ELEC_LOCAL,Terajoule,3295.0,,2019-05-01
3,Industrial,M,201905,ELEC_LOCAL,Terajoule,962.0,,2019-05-01
4,Street lighting,M,201905,ELEC_LOCAL,Terajoule,29.0,,2019-05-01
,Total,M,201905,ELEC_LOCAL,Terajoule,13946.0,,2019-05-01
,,M,201905,ELE_EX_CHN,Terajoule,0.0,,2019-05-01
2,Commercial,M,201905,GASC_LOCAL,Terajoule,986.0,,2019-05-01
1,Domestic,M,201905,GASC_LOCAL,Terajoule,1179.0,,2019-05-01
3,Industrial,M,201905,GASC_LOCAL,Terajoule,153.0,,2019-05-01
,Total,M,201905,GASC_LOCAL,Terajoule,2318.0,,2019-05-01
2,Commercial,M,201906,ELEC_LOCAL,Terajoule,10308.0,,2019-06-01
1,Domestic,M,201906,ELEC_LOCAL,Terajoule,4788.0,,2019-06-01
3,Industrial,M,201906,ELEC_LOCAL,Terajoule,1011.0,,2019-06-01
4,Street lighting,M,201906,ELEC_LOCAL,Terajoule,26.0,,2019-06-01
,Total,M,201906,ELEC_LOCAL,Terajoule,16133.0,,2019-06-01
,,M,201906,ELE_EX_CHN,Terajoule,0.0,,2019-06-01
2,Commercial,M,201906,GASC_LOCAL,Terajoule,1007.0,,2019-06-01
1,Domestic,M,201906,GASC_LOCAL,Terajoule,1101.0,,2019-06-01
3,Industrial,M,201906,GASC_LOCAL,Terajoule,167.0,,2019-06-01
,Total,M,201906,GASC_LOCAL,Terajoule,2275.0,,2019-06-01
2,Commercial,M,201907,ELEC_LOCAL,Terajoule,11034.0,,2019-07-01
1,Domestic,M,201907,ELEC_LOCAL,Terajoule,5239.0,,2019-07-01
3,Industrial,M,201907,ELEC_LOCAL,Terajoule,1033.0,,2019-07-01
4,Street lighting,M,201907,ELEC_LOCAL,Terajoule,32.0,,2019-07-01
,Total,M,201907,ELEC_LOCAL,Terajoule,17337.0,,2019-07-01
,,M,201907,ELE_EX_CHN,Terajoule,0.0,,2019-07-01
2,Commercial,M,201907,GASC_LOCAL,Terajoule,957.0,,2019-07-01
1,Domestic,M,201907,GASC_LOCAL,Terajoule,905.0,,2019-07-01
3,Industrial,M,201907,GASC_LOCAL,Terajoule,167.0,,2019-07-01
,Total,M,201907,GASC_LOCAL,Terajoule,2030.0,,2019-07-01
2,Commercial,M,201908,ELEC_LOCAL,Terajoule,10497.0,,2019-08-01
1,Domestic,M,201908,ELEC_LOCAL,Terajoule,5497.0,,2019-08-01
3,Industrial,M,201908,ELEC_LOCAL,Terajoule,1024.0,,2019-08-01
4,Street lighting,M,201908,ELEC_LOCAL,Terajoule,30.0,,2019-08-01
,Total,M,201908,ELEC_LOCAL,Terajoule,17048.0,,2019-08-01
,,M,201908,ELE_EX_CHN,Terajoule,0.0,,2019-08-01
2,Commercial,M,201908,GASC_LOCAL,Terajoule,952.0,,2019-08-01
1,Domestic,M,201908,GASC_LOCAL,Terajoule,948.0,,2019-08-01
3,Industrial,M,201908,GASC_LOCAL,Terajoule,167.0,,2019-08-01
,Total,M,201908,GASC_LOCAL,Terajoule,2067.0,,2019-08-01
2,Commercial,M,201909,ELEC_LOCAL,Terajoule,9827.0,,2019-09-01
1,Domestic,M,201909,ELEC_LOCAL,Terajoule,4879.0,,2019-09-01
3,Industrial,M,201909,ELEC_LOCAL,Terajoule,917.0,,2019-09-01
4,Street lighting,M,201909,ELEC_LOCAL,Terajoule,32.0,,2019-09-01
,Total,M,201909,ELEC_LOCAL,Terajoule,15656.0,,2019-09-01
,,M,201909,ELE_EX_CHN,Terajoule,0.0,,2019-09-01
2,Commercial,M,201909,GASC_LOCAL,Terajoule,949.0,,2019-09-01
1,Domestic,M,201909,GASC_LOCAL,Terajoule,983.0,,2019-09-01
3,Industrial,M,201909,GASC_LOCAL,Terajoule,153.0,,2019-09-01
,Total,M,201909,GASC_LOCAL,Terajoule,2085.0,,2019-09-01
2,Commercial,M,201910,ELEC_LOCAL,Terajoule,9265.0,,2019-10-01
1,Domestic,M,201910,ELEC_LOCAL,Terajoule,4016.0,,2019-10-01
3,Industrial,M,201910,ELEC_LOCAL,Terajoule,895.0,,2019-10-01
4,Street lighting,M,201910,ELEC_LOCAL,Terajoule,34.0,,2019-10-01
,Total,M,201910,ELEC_LOCAL,Terajoule,14209.0,,2019-10-01
,,M,201910,ELE_EX_CHN,Terajoule,0.0,,2019-10-01
2,Commercial,M,201910,GASC_LOCAL,Terajoule,888.0,,2019-10-01
1,Domestic,M,201910,GASC_LOCAL,Terajoule,996.0,,2019-10-01
3,Industrial,M,201910,GASC_LOCAL,Terajoule,145.0,,2019-10-01
,Total,M,201910,GASC_LOCAL,Terajoule,2028.0,,2019-10-01
2,Commercial,M,201911,ELEC_LOCAL,Terajoule,7712.0,,2019-11-01
1,Domestic,M,201911,ELEC_LOCAL,Terajoule,2698.0,,2019-11-01
3,Industrial,M,201911,ELEC_LOCAL,Terajoule,835.0,,2019-11-01
4,Street lighting,M,201911,ELEC_LOCAL,Terajoule,31.0,,2019-11-01
,Total,M,201911,ELEC_LOCAL,Terajoule,11276.0,,2019-11-01
,,M,201911,ELE_EX_CHN,Terajoule,0.0,,2019-11-01
2,Commercial,M,201911,GASC_LOCAL,Terajoule,928.0,,2019-11-01
1,Domestic,M,201911,GASC_LOCAL,Terajoule,1255.0,,2019-11-01
3,Industrial,M,201911,GASC_LOCAL,Terajoule,154.0,,2019-11-01
,Total,M,201911,GASC_LOCAL,Terajoule,2338.0,,2019-11-01
2,Commercial,M,201912,ELEC_LOCAL,Terajoule,7543.0,,2019-12-01
1,Domestic,M,201912,ELEC_LOCAL,Terajoule,2370.0,,2019-12-01
3,Industrial,M,201912,ELEC_LOCAL,Terajoule,813.0,,2019-12-01
4,Street lighting,M,201912,ELEC_LOCAL,Terajoule,34.0,,2019-12-01
,Total,M,201912,ELEC_LOCAL,Terajoule,10760.0,,2019-12-01
,,M,201912,ELE_EX_CHN,Terajoule,0.0,,2019-12-01
2,Commercial,M,201912,GASC_LOCAL,Terajoule,837.0,,2019-12-01
